"chr","hg19","hg38"
"17","41277435",43125418
"17","41277436",43125419
"17","41277437",43125420
"17","41277438",43125421
"17","41277439",43125422
"17","41277440",43125423
"17","41277441",43125424
"17","41277442",43125425
"17","41277443",43125426
"17","41277444",43125427
"17","41277445",43125428
"17","41277446",43125429
"17","41277447",43125430
"17","41277448",43125431
"17","41277449",43125432
"17","41277450",43125433
"17","41277451",43125434
"17","41277452",43125435
"17","41277453",43125436
"17","41277454",43125437
"17","41277455",43125438
"17","41277456",43125439
"17","41277457",43125440
"17","41277458",43125441
"17","41277459",43125442
"17","41277460",43125443
"17","41277461",43125444
"17","41277462",43125445
"17","41277463",43125446
"17","41277464",43125447
"17","41277465",43125448
"17","41277466",43125449
"17","41277467",43125450
"17","41277468",43125451
"17","41277469",43125452
"17","41277470",43125453
"17","41277471",43125454
"17","41277472",43125455
"17","41277473",43125456
"17","41277474",43125457
"17","41277475",43125458
"17","41277476",43125459
"17","41277477",43125460
"17","41277478",43125461
"17","41277479",43125462
"17","41277480",43125463
"17","41277481",43125464
"17","41277482",43125465
"17","41277483",43125466
"17","41277484",43125467
"17","41277485",43125468
"17","41277486",43125469
"17","41277487",43125470
"17","41277488",43125471
"17","41277489",43125472
"17","41277490",43125473
"17","41277491",43125474
"17","41277492",43125475
"17","41277493",43125476
"17","41277494",43125477
"17","41277495",43125478
"17","41277496",43125479
"17","41277497",43125480
"17","41277498",43125481
"17","41277499",43125482
"17","41277500",43125483
"17","41277501",43125484
"17","41277502",43125485
"17","41277503",43125486
"17","41277504",43125487
"17","41277505",43125488
"17","41277506",43125489
"17","41277507",43125490
"17","41277508",43125491
"17","41277509",43125492
"17","41277510",43125493
"17","41277511",43125494
"17","41277512",43125495
"17","41277513",43125496
"17","41277514",43125497
"17","41277515",43125498
"17","41277516",43125499
"17","41277517",43125500
"17","41277518",43125501
"17","41277519",43125502
"17","41277520",43125503
"17","41277521",43125504
"17","41277522",43125505
"17","41277523",43125506
"17","41277524",43125507
"17","41277525",43125508
"17","41277526",43125509
"17","41277527",43125510
"17","41277528",43125511
"17","41277529",43125512
"17","41277530",43125513
"17","41277531",43125514
"17","41277532",43125515
"17","41277533",43125516
"17","41277534",43125517
"17","41277535",43125518
"17","41277536",43125519
"17","41277537",43125520
"17","41277538",43125521
"17","41277539",43125522
"17","41277540",43125523
"17","41277541",43125524
"17","41277542",43125525
"17","41277543",43125526
"17","41277544",43125527
"17","41277545",43125528
"17","41277546",43125529
"17","41277547",43125530
"17","41277548",43125531
"17","41277549",43125532
"17","41277550",43125533
"17","41277551",43125534
"17","41277552",43125535
"17","41277553",43125536
"17","41277554",43125537
"17","41277555",43125538
"17","41277556",43125539
"17","41277557",43125540
"17","41277558",43125541
"17","41277559",43125542
"17","41277560",43125543
"17","41277561",43125544
"17","41277562",43125545
"17","41277563",43125546
"17","41277564",43125547
"17","41277565",43125548
"17","41277566",43125549
"17","41277567",43125550
"17","41277568",43125551
"17","41277569",43125552
"17","41277570",43125553
"17","41277571",43125554
"17","41277572",43125555
"17","41277573",43125556
"17","41277574",43125557
"17","41277575",43125558
"17","41277576",43125559
"17","41277577",43125560
"17","41277578",43125561
"17","41277579",43125562
"17","41277580",43125563
"17","41277581",43125564
"17","41277582",43125565
"17","41277583",43125566
"17","41277584",43125567
"17","41277585",43125568
"17","41277586",43125569
"17","41277587",43125570
"17","41277588",43125571
"17","41277589",43125572
"17","41277590",43125573
"17","41277591",43125574
"17","41277592",43125575
"17","41277593",43125576
"17","41277594",43125577
"17","41277595",43125578
"17","41277596",43125579
"17","41277597",43125580
"17","41277598",43125581
"17","41277599",43125582
"17","41277600",43125583
"17","41277601",43125584
"17","41277602",43125585
"17","41277603",43125586
"17","41277604",43125587
"17","41277605",43125588
"17","41277606",43125589
"17","41277607",43125590
"17","41277608",43125591
"17","41277609",43125592
"17","41277610",43125593
"17","41277611",43125594
"17","41277612",43125595
"17","41277613",43125596
"17","41277614",43125597
"17","41277615",43125598
"17","41277616",43125599
"17","41277617",43125600
"17","41277618",43125601
"17","41277619",43125602
"17","41277620",43125603
"17","41277621",43125604
"17","41277622",43125605
"17","41277623",43125606
"17","41277624",43125607
"17","41277625",43125608
"17","41277626",43125609
"17","41277627",43125610
"17","41277628",43125611
"17","41277629",43125612
"17","41277630",43125613
"17","41277631",43125614
"17","41277632",43125615
"17","41277633",43125616
"17","41277634",43125617
"17","41277635",43125618
"17","41277636",43125619
"17","41277637",43125620
"17","41277638",43125621
"17","41277639",43125622
"17","41277640",43125623
"17","41277641",43125624
"17","41277642",43125625
"17","41277643",43125626
"17","41277644",43125627
"17","41277645",43125628
"17","41277646",43125629
"17","41277647",43125630
"17","41277648",43125631
"17","41277649",43125632
"17","41277650",43125633
"17","41277651",43125634
"17","41277652",43125635
"17","41277653",43125636
"17","41277654",43125637
"17","41277655",43125638
"17","41277656",43125639
"17","41277657",43125640
"17","41277658",43125641
"17","41277659",43125642
"17","41277660",43125643
"17","41277661",43125644
"17","41277662",43125645
"17","41277663",43125646
"17","41277664",43125647
"17","41277665",43125648
"17","41277666",43125649
"17","41277667",43125650
"17","41277668",43125651
"17","41277669",43125652
"17","41277670",43125653
"17","41277671",43125654
"17","41277672",43125655
"17","41277673",43125656
"17","41277674",43125657
"17","41277675",43125658
"17","41277676",43125659
"17","41277677",43125660
"17","41277678",43125661
"17","41277679",43125662
"17","41277680",43125663
"17","41277681",43125664
"17","41277682",43125665
"17","41277683",43125666
"17","41277684",43125667
"17","41277685",43125668
"17","41277686",43125669
"17","41277687",43125670
"17","41277688",43125671
"17","41277689",43125672
"17","41277690",43125673
"17","41277691",43125674
"17","41277692",43125675
"17","41277693",43125676
"17","41277694",43125677
"17","41277695",43125678
"17","41277696",43125679
"17","41277697",43125680
"17","41277698",43125681
"17","41277699",43125682
"17","41277700",43125683
"17","41277701",43125684
"17","41277702",43125685
"17","41277703",43125686
"17","41277704",43125687
"17","41277705",43125688
"17","41277706",43125689
"17","41277707",43125690
"17","41277708",43125691
"17","41277709",43125692
"17","41277710",43125693
"17","41277711",43125694
"17","41277712",43125695
"17","41277713",43125696
"17","41277714",43125697
"17","41277715",43125698
"17","41277716",43125699
"17","41277717",43125700
"17","41277718",43125701
"17","41277719",43125702
"17","41277720",43125703
"17","41277721",43125704
"17","41277722",43125705
"17","41277723",43125706
"17","41277724",43125707
"17","41277725",43125708
"17","41277726",43125709
"17","41277727",43125710
"17","41277728",43125711
"17","41277729",43125712
"17","41277730",43125713
"17","41277731",43125714
"17","41277732",43125715
"17","41277733",43125716
"17","41277734",43125717
"17","41277735",43125718
"17","41277736",43125719
"17","41277737",43125720
"17","41277738",43125721
"17","41277739",43125722
"17","41277740",43125723
"17","41277741",43125724
"17","41277742",43125725
"17","41277743",43125726
"17","41277744",43125727
"17","41277745",43125728
"17","41277746",43125729
"17","41277747",43125730
"17","41277748",43125731
"17","41277749",43125732
"17","41277750",43125733
"17","41277751",43125734
"17","41277752",43125735
"17","41277753",43125736
"17","41277754",43125737
"17","41277755",43125738
"17","41277756",43125739
"17","41277757",43125740
"17","41277758",43125741
"17","41277759",43125742
"17","41277760",43125743
"17","41277761",43125744
"17","41277762",43125745
"17","41277763",43125746
"17","41277764",43125747
"17","41277765",43125748
"17","41277766",43125749
"17","41277767",43125750
"17","41277768",43125751
"17","41277769",43125752
"17","41277770",43125753
"17","41277771",43125754
"17","41277772",43125755
"17","41277773",43125756
"17","41277774",43125757
"17","41277775",43125758
"17","41277776",43125759
"17","41277777",43125760
"17","41277778",43125761
"17","41277779",43125762
"17","41277780",43125763
"17","41277781",43125764
"17","41277782",43125765
"17","41277783",43125766
"17","41277784",43125767
"17","41277785",43125768
"17","41277786",43125769
"17","41277787",43125770
"17","41277788",43125771
"17","41277789",43125772
"17","41277790",43125773
"17","41277791",43125774
"17","41277792",43125775
"17","41277793",43125776
"17","41277794",43125777
"17","41277795",43125778
"17","41277796",43125779
"17","41277797",43125780
"17","41277798",43125781
"17","41277799",43125782
"17","41277800",43125783
"17","41277801",43125784
"17","41277802",43125785
"17","41277803",43125786
"17","41277804",43125787
"17","41277805",43125788
"17","41277806",43125789
"17","41277807",43125790
"17","41277808",43125791
"17","41277809",43125792
"17","41277810",43125793
"17","41277811",43125794
"17","41277812",43125795
"17","41277813",43125796
"17","41277814",43125797
"17","41277815",43125798
"17","41277816",43125799
"17","41277817",43125800
"17","41277818",43125801
"17","41277819",43125802
"17","41277820",43125803
"17","41277821",43125804
"17","41277822",43125805
"17","41277823",43125806
"17","41277824",43125807
"17","41277825",43125808
"17","41277826",43125809
"17","41277827",43125810
"17","41277828",43125811
"17","41277829",43125812
"17","41277830",43125813
"17","41277831",43125814
"17","41277832",43125815
"17","41277833",43125816
"17","41277834",43125817
"17","41277835",43125818
"17","41277836",43125819
"17","41277837",43125820
"17","41277838",43125821
"17","41277839",43125822
"17","41277840",43125823
"17","41277841",43125824
"17","41277842",43125825
"17","41277843",43125826
"17","41277844",43125827
"17","41277845",43125828
"17","41277846",43125829
"17","41277847",43125830
"17","41277848",43125831
"17","41277849",43125832
"17","41277850",43125833
"17","41277851",43125834
"17","41277852",43125835
"17","41277853",43125836
"17","41277854",43125837
"17","41277855",43125838
"17","41277856",43125839
"17","41277857",43125840
"17","41277858",43125841
"17","41277859",43125842
"17","41277860",43125843
"17","41277861",43125844
"17","41277862",43125845
"17","41277863",43125846
"17","41277864",43125847
"17","41277865",43125848
"17","41277866",43125849
"17","41277867",43125850
"17","41277868",43125851
"17","41277869",43125852
"17","41277870",43125853
"17","41277871",43125854
"17","41277872",43125855
"17","41277873",43125856
"17","41277874",43125857
"17","41277875",43125858
"17","41277876",43125859
"17","41277877",43125860
"17","41277878",43125861
"17","41277879",43125862
"17","41277880",43125863
"17","41277881",43125864
"17","41277882",43125865
"17","41277883",43125866
"17","41277884",43125867
"17","41277885",43125868
"17","41277886",43125869
"17","41277887",43125870
"17","41277888",43125871
"17","41277889",43125872
"17","41277890",43125873
"17","41277891",43125874
"17","41277892",43125875
"17","41277893",43125876
"17","41277894",43125877
"17","41277895",43125878
"17","41277896",43125879
"17","41277897",43125880
"17","41277898",43125881
"17","41277899",43125882
"17","41277900",43125883
"17","41277901",43125884
"17","41277902",43125885
"17","41277903",43125886
"17","41277904",43125887
"17","41277905",43125888
"17","41277906",43125889
"17","41277907",43125890
"17","41277908",43125891
"17","41277909",43125892
"17","41277910",43125893
"17","41277911",43125894
"17","41277912",43125895
"17","41277913",43125896
"17","41277914",43125897
"17","41277915",43125898
"17","41277916",43125899
"17","41277917",43125900
"17","41277918",43125901
"17","41277919",43125902
"17","41277920",43125903
"17","41277921",43125904
"17","41277922",43125905
"17","41277923",43125906
"17","41277924",43125907
"17","41277925",43125908
"17","41277926",43125909
"17","41277927",43125910
"17","41277928",43125911
"17","41277929",43125912
"17","41277930",43125913
"17","41277931",43125914
"17","41277932",43125915
"17","41277933",43125916
"17","41277934",43125917
"17","41277935",43125918
"17","41277936",43125919
"17","41277937",43125920
"17","41277938",43125921
"17","41277939",43125922
"17","41277940",43125923
"17","41277941",43125924
"17","41277942",43125925
"17","41277943",43125926
"17","41277944",43125927
"17","41277945",43125928
"17","41277946",43125929
"17","41277947",43125930
"17","41277948",43125931
"17","41277949",43125932
"17","41277950",43125933
"17","41277951",43125934
"17","41277952",43125935
"17","41277953",43125936
"17","41277954",43125937
"17","41277955",43125938
"17","41277956",43125939
"17","41277957",43125940
"17","41277958",43125941
"17","41277959",43125942
"17","41277960",43125943
"17","41277961",43125944
"17","41277962",43125945
"17","41277963",43125946
